Annotation	annotation_key	annotation_basename	annotation_class	published_label	domain	PGC_enrichment	FinnGen_enrichment	delta_FinnGen_minus_PGC	SE	z	P_two_sided	alpha_492	Bonferroni_significant_492	Annotation_model_warning	Annotation_model_error	QC_warning_free	contrast_status	PGC_enrichment_from_enrich	FinnGen_enrichment_from_enrich	Bonferroni_significant_492_warning_free
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.13.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.13.	Roadmap.13.	chromatin	Fetal Adrenal Gland DNase	COMP	5.6456778360117	6.96556763402894	1.31988979801724	3.37274963891968	0.391339393468889	0.69554638416833	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	5.6456778360117	6.96556763402894	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.13.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.13.	Roadmap.13.	chromatin	Fetal Adrenal Gland DNase	INT	1.68819443924688	2.0927317284566	0.404537289209715	4.30837069381216	0.0938956552161879	0.925192045226072	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	1.68819443924688	2.0927317284566	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.13.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.13.	Roadmap.13.	chromatin	Fetal Adrenal Gland DNase	SUD	3.68240029154702	108.025859151995	104.343458860448	86.6414337227851	1.20431362198254	0.228468383617872	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	3.68240029154702	108.025859151995	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.139.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.139.	Roadmap.139.	chromatin	Angular Gyrus H3K36me3	COMP	5.85100815128168	7.86209823901444	2.01109008773276	3.3132671319377	0.606980967018079	0.543863543256381	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	5.85100815128168	7.86209823901444	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.139.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.139.	Roadmap.139.	chromatin	Angular Gyrus H3K36me3	INT	3.37507779129465	2.71071067390759	-0.664367117387053	4.13842220640089	-0.160536331058604	0.872458604693709	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	3.37507779129465	2.71071067390759	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.139.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.139.	Roadmap.139.	chromatin	Angular Gyrus H3K36me3	SUD	2.59614540020793	25.4534435978492	22.8572981976412	77.0959709074733	0.296478505019068	0.766864679990372	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	2.59614540020793	25.4534435978492	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.14.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.14.	Roadmap.14.	chromatin	Fetal Male Brain DNAse	COMP	7.2963244227122	6.39332297100098	-0.903001451711219	3.56727278141493	-0.25313495968566	0.800163924479852	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	7.2963244227122	6.39332297100098	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.14.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.14.	Roadmap.14.	chromatin	Fetal Male Brain DNAse	INT	5.6219363396317	0.842458463598713	-4.77947787603299	4.70917063152616	-1.01492985708272	0.310139264622233	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	5.6219363396317	0.842458463598713	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.14.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.14.	Roadmap.14.	chromatin	Fetal Male Brain DNAse	SUD	6.87623743695425	-123.338628967872	-130.214866404827	81.6962366890309	-1.59389063293671	0.110960532810124	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	6.87623743695425	-123.338628967872	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.140.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.140.	Roadmap.140.	chromatin	Anterior Caudate H3K36me3	COMP	2.08403155516959	4.1871249036327	2.10309334846311	2.13174921532992	0.98655758066627	0.323859574213785	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	2.08403155516959	4.1871249036327	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.140.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.140.	Roadmap.140.	chromatin	Anterior Caudate H3K36me3	INT	2.21531431390838	0.844454924347136	-1.37085938956125	2.89676782473939	-0.473237578052904	0.636043690833362	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	2.21531431390838	0.844454924347136	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.140.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.140.	Roadmap.140.	chromatin	Anterior Caudate H3K36me3	SUD	1.7171889167858	-45.1037478362081	-46.8209367529939	54.8497492399602	-0.853621710249917	0.393314625364174	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	1.7171889167858	-45.1037478362081	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.141.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.141.	Roadmap.141.	chromatin	Cingulate Gyrus H3K36me3	COMP	2.77678502561523	4.70315740419614	1.92637237858091	2.91007024386712	0.661967656155613	0.507991950428797	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	2.77678502561523	4.70315740419614	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.141.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.141.	Roadmap.141.	chromatin	Cingulate Gyrus H3K36me3	INT	2.70054747728576	4.51174150118127	1.81119402389551	3.1178433123757	0.580912458527442	0.561299455246805	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	2.70054747728576	4.51174150118127	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.141.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.141.	Roadmap.141.	chromatin	Cingulate Gyrus H3K36me3	SUD	1.93068571705961	82.3324565347816	80.4017708177221	62.8275073459822	1.27972243710006	0.200642770695874	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	1.93068571705961	82.3324565347816	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.142.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.142.	Roadmap.142.	chromatin	Germinal Matrix H3K6me3	COMP	2.57756364693242	3.43282694721681	0.855263300284397	3.0692009168675	0.278659925970992	0.780505819149967	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	2.57756364693242	3.43282694721681	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.142.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.142.	Roadmap.142.	chromatin	Germinal Matrix H3K6me3	INT	3.5681773089763	0.617580945889946	-2.95059636308635	3.80565003378639	-0.77531994189983	0.438150628483	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	3.5681773089763	0.617580945889946	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.142.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.142.	Roadmap.142.	chromatin	Germinal Matrix H3K6me3	SUD	4.85490055355418	-6.77201727064441	-11.6269178241986	74.9050584714942	-0.155222064590248	0.876646254076758	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	4.85490055355418	-6.77201727064441	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.143.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.143.	Roadmap.143.	chromatin	Middle Hippocampus H3K36me3	COMP	2.12706996484315	2.50074849375628	0.373678528913129	1.84795670221219	0.20221173389279	0.839751200293536	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	2.12706996484315	2.50074849375628	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.143.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.143.	Roadmap.143.	chromatin	Middle Hippocampus H3K36me3	INT	1.91892023046059	1.64197830991205	-0.276941920548537	2.10789042431219	-0.131383452078115	0.895471978515481	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	1.91892023046059	1.64197830991205	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.143.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.143.	Roadmap.143.	chromatin	Middle Hippocampus H3K36me3	SUD	2.91016388164745	-23.4836009761541	-26.3937648578015	37.8305572824162	-0.697683744407051	0.485374996302722	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	2.91016388164745	-23.4836009761541	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.144.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.144.	Roadmap.144.	chromatin	Interior Temporal Lobe H3K36me3	COMP	2.06775138979884	7.72326958837092	5.65551819857208	2.51564534329199	2.24813812235203	0.0245673838479578	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	2.06775138979884	7.72326958837092	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.144.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.144.	Roadmap.144.	chromatin	Interior Temporal Lobe H3K36me3	INT	1.15951835166738	4.34781562787872	3.18829727621134	2.71437682182446	1.17459641217697	0.240156219385286	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	1.15951835166738	4.34781562787872	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.144.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.144.	Roadmap.144.	chromatin	Interior Temporal Lobe H3K36me3	SUD	1.05138915974141	68.5779902024499	67.5266010427085	52.6696713104013	1.28207750993451	0.199815457482381	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	1.05138915974141	68.5779902024499	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.145.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.145.	Roadmap.145.	chromatin	dLPFC H3K36me3	COMP	2.38922670914655	5.47884150893115	3.08961479978461	2.74137104087055	1.12703269777135	0.2597286566194	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	2.38922670914655	5.47884150893115	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.145.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.145.	Roadmap.145.	chromatin	dLPFC H3K36me3	INT	4.40373567455574	2.97125933931979	-1.43247633523595	3.35155083087359	-0.427407014699094	0.669082899051008	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	4.40373567455574	2.97125933931979	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.145.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.145.	Roadmap.145.	chromatin	dLPFC H3K36me3	SUD	5.33336313109632	-37.8878234545295	-43.2211865856259	72.8247607959058	-0.593495757668946	0.552849421270219	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	5.33336313109632	-37.8878234545295	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.146.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.146.	Roadmap.146.	chromatin	Substantia Nigra H3K36me3	COMP	1.18442113217924	3.91779198259296	2.73337085041373	4.27665097411089	0.639138163708109	0.522733054781423	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	1.18442113217924	3.91779198259296	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.146.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.146.	Roadmap.146.	chromatin	Substantia Nigra H3K36me3	INT	3.31351226768078	1.62903514212235	-1.68447712555843	4.52277414667807	-0.372443343604868	0.709562787766043	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	3.31351226768078	1.62903514212235	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.146.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.146.	Roadmap.146.	chromatin	Substantia Nigra H3K36me3	SUD	4.64323659353859	105.31423920107	100.671002607532	101.890480218305	0.988031486276629	0.323137228081604	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	4.64323659353859	105.31423920107	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.15.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.15.	Roadmap.15.	chromatin	Fetal Female Brain Dnase	COMP	7.90277024443193	-0.917477702767329	-8.82024794719926	3.90199154856915	-2.26044773224423	0.0237934768989605	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	7.90277024443193	-0.917477702767329	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.15.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.15.	Roadmap.15.	chromatin	Fetal Female Brain Dnase	INT	6.86484313004196	2.19254558204888	-4.67229754799308	4.36141015786753	-1.07128139268551	0.28404292378806	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	6.86484313004195	2.19254558204888	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.15.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.15.	Roadmap.15.	chromatin	Fetal Female Brain Dnase	SUD	7.72871236939807	-4.33675204338011	-12.0654644127782	84.7996256253205	-0.142282048108188	0.886857225792441	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	7.72871236939807	-4.33675204338011	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.152.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.152.	Roadmap.152.	chromatin	Fetal Adrenal Gland H3K36me3	COMP	2.15092066700151	3.41117806377075	1.26025739676924	1.05439372996271	1.19524363713147	0.231991853857994	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	2.15092066700151	3.41117806377075	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.152.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.152.	Roadmap.152.	chromatin	Fetal Adrenal Gland H3K36me3	INT	2.05913468504477	1.88596642454358	-0.173168260501185	1.29412011319274	-0.133811582662106	0.893551567930555	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	2.05913468504477	1.88596642454358	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.152.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.152.	Roadmap.152.	chromatin	Fetal Adrenal Gland H3K36me3	SUD	1.90758480090447	3.91919018341545	2.01160538251098	22.9242223157851	0.0877502126266609	0.930075209608925	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	1.90758480090447	3.91919018341545	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.153.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.153.	Roadmap.153.	chromatin	Fetal Male Brain H3K36me3	COMP	NA	NA	NA	NA	NA	NA	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	no sandwich capture	NA	NA	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.153.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.153.	Roadmap.153.	chromatin	Fetal Male Brain H3K36me3	INT	NA	NA	NA	NA	NA	NA	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	no sandwich capture	NA	NA	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.153.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.153.	Roadmap.153.	chromatin	Fetal Male Brain H3K36me3	SUD	NA	NA	NA	NA	NA	NA	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	no sandwich capture	NA	NA	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.154.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.154.	Roadmap.154.	chromatin	Fetal Female Brain H3K36me3	COMP	2.77284033053936	3.82549319855437	1.05265286801501	2.07654576747372	0.506924954173125	0.612207475725146	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	2.77284033053936	3.82549319855437	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.154.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.154.	Roadmap.154.	chromatin	Fetal Female Brain H3K36me3	INT	2.32130470278872	6.48872287427846	4.16741817148974	2.32662034499649	1.79118960274373	0.0732628741145064	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	2.32130470278872	6.48872287427846	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.154.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.154.	Roadmap.154.	chromatin	Fetal Female Brain H3K36me3	SUD	1.58369416701044	-1.05287721859709	-2.63657138560753	48.6469588558062	-0.0541980721430615	0.956777356635864	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	1.58369416701044	-1.05287721859709	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.169.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.169.	Roadmap.169.	chromatin	Ovary H3K36me3	COMP	2.82782347565043	7.07140760695875	4.24358413130833	2.18962370566139	1.93804265104379	0.0526180192214217	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	2.82782347565043	7.07140760695875	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.169.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.169.	Roadmap.169.	chromatin	Ovary H3K36me3	INT	2.62493273182592	-0.567002121237218	-3.19193485306313	2.71747238847418	-1.17459697717678	0.240155993235999	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	2.62493273182592	-0.567002121237218	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.169.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.169.	Roadmap.169.	chromatin	Ovary H3K36me3	SUD	2.44952416782725	-32.3471105669198	-34.796634734747	52.6607221693393	-0.66077017749306	0.50875971082662	0.000101626016260163	FALSE	FALSE	FALSE	TRUE	sandwich captured	2.44952416782725	-32.3471105669198	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.223.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.223.	Roadmap.223.	chromatin	Monoculear Peripheral Blood Cells H3K4me1	COMP	8.68641513885066	5.36196282962474	-3.32445230922592	3.35061568048848	-0.992191473520847	0.321104131033668	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	8.68641513885066	5.36196282962474	FALSE
/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.223.	/public/home/zhengxiaoyang/MDD_SIN_analysis/13_ldsc_seg_official/reference/Multi_tissue_chromatin_1000Gv3_ldscores/Roadmap.223.	Roadmap.223.	chromatin	Monoculear Peripheral Blood Cells H3K4me1	INT	4.72278043183926	-2.98710152543905	-7.70988195727831	4.43256370282885	-1.7393730748546	0.0819691611429791	0.000101626016260163	FALSE	TRUE	FALSE	FALSE	sandwich captured	4.72278043183926	-2.98710152543905	FALSE
